code,year,jiscode,region,city_category,pop,finance_index,expenditure,expenditure_social_welfare,lfp_male,lfp_female,olfp_male,oldp_female,lfp_rate_female,expenditure_social_welfare_rate
2015100000 ,2015 ,24442 ,三重県 明和町,3 ,22586 ,1 ,91 ,28 ,6219 ,5220 ,2777 ,4966 ,0.51247 ,0.30727 
2015100000 ,2015 ,24443 ,三重県 大台町,3 ,9557 ,0 ,79 ,17 ,2490 ,2060 ,1512 ,2474 ,0.45434 ,0.21347 
2015100000 ,2015 ,24461 ,三重県 玉城町,3 ,15431 ,1 ,58 ,19 ,4393 ,3642 ,1668 ,3115 ,0.53900 ,0.33391 
2015100000 ,2015 ,24470 ,三重県 度会町,3 ,8309 ,0 ,40 ,10 ,2363 ,1944 ,1071 ,1908 ,0.50467 ,0.25000 
2015100000 ,2015 ,24471 ,三重県 大紀町,3 ,8939 ,0 ,74 ,15 ,2284 ,1890 ,1477 ,2506 ,0.42994 ,0.20408 
2015100000 ,2015 ,24472 ,三重県 南伊勢町,3 ,12788 ,0 ,88 ,21 ,3287 ,2366 ,2203 ,4021 ,0.37044 ,0.24095 
2015100000 ,2015 ,24543 ,三重県 紀北町,3 ,16338 ,0 ,95 ,25 ,4103 ,3350 ,2594 ,4567 ,0.42314 ,0.26160 
2015100000 ,2015 ,24561 ,三重県 御浜町,3 ,8741 ,0 ,52 ,14 ,2370 ,1978 ,1157 ,2176 ,0.47617 ,0.27326 
2015100000 ,2015 ,24562 ,三重県 紀宝町,3 ,11207 ,0 ,60 ,16 ,2927 ,2301 ,1488 ,2991 ,0.43481 ,0.27167 
2015100000 ,2015 ,25201 ,滋賀県 大津市,2 ,340973 ,1 ,1153 ,487 ,89971 ,69194 ,39776 ,74355 ,0.48202 ,0.42241 
2015100000 ,2015 ,25202 ,滋賀県 彦根市,2 ,113679 ,1 ,417 ,154 ,32776 ,24735 ,12459 ,22973 ,0.51847 ,0.36957 
2015100000 ,2015 ,25203 ,滋賀県 長浜市,2 ,118193 ,1 ,533 ,174 ,33227 ,26178 ,13719 ,24764 ,0.51388 ,0.32552 
2015100000 ,2015 ,25204 ,滋賀県 近江八幡市,2 ,81312 ,1 ,379 ,107 ,23552 ,17280 ,9184 ,17454 ,0.49750 ,0.28255 
2015100000 ,2015 ,25206 ,滋賀県 草津市,2 ,137247 ,1 ,468 ,176 ,38826 ,27565 ,15642 ,26204 ,0.51266 ,0.37652 
2015100000 ,2015 ,25207 ,滋賀県 守山市,2 ,79859 ,1 ,275 ,94 ,22761 ,16994 ,8107 ,15710 ,0.51963 ,0.34377 
2015100000 ,2015 ,25208 ,滋賀県 栗東市,2 ,66749 ,1 ,231 ,80 ,19905 ,13959 ,5919 ,12716 ,0.52330 ,0.34490 
2015100000 ,2015 ,25209 ,滋賀県 甲賀市,2 ,90901 ,1 ,372 ,114 ,27022 ,20308 ,10078 ,18665 ,0.52108 ,0.30670 
2015100000 ,2015 ,25210 ,滋賀県 野洲市,2 ,49889 ,1 ,243 ,74 ,14526 ,10750 ,5449 ,10255 ,0.51178 ,0.30338 
2015100000 ,2015 ,25211 ,滋賀県 湖南市,2 ,54289 ,1 ,205 ,66 ,16885 ,11494 ,5711 ,10032 ,0.53396 ,0.32029 
2015100000 ,2015 ,25212 ,滋賀県 高島市,2 ,50025 ,0 ,277 ,75 ,14135 ,10900 ,6791 ,11438 ,0.48796 ,0.26980 
2015100000 ,2015 ,25213 ,滋賀県 東近江市,2 ,114180 ,1 ,497 ,153 ,34334 ,25265 ,12112 ,23257 ,0.52069 ,0.30690 
2015100000 ,2015 ,25214 ,滋賀県 米原市,2 ,38719 ,1 ,197 ,67 ,11063 ,8662 ,4666 ,8390 ,0.50798 ,0.34077 
2015100000 ,2015 ,25383 ,滋賀県 日野町,3 ,21873 ,1 ,82 ,29 ,6740 ,4854 ,2384 ,4505 ,0.51865 ,0.35158 
2015100000 ,2015 ,25384 ,滋賀県 竜王町,3 ,12434 ,1 ,63 ,15 ,4425 ,2736 ,1186 ,2376 ,0.53521 ,0.23408 
2015100000 ,2015 ,25425 ,滋賀県 愛荘町,3 ,20778 ,1 ,98 ,36 ,6219 ,4526 ,1894 ,3917 ,0.53607 ,0.36373 
2015100000 ,2015 ,25441 ,滋賀県 豊郷町,3 ,7422 ,0 ,37 ,12 ,2035 ,1509 ,885 ,1619 ,0.48242 ,0.31421 
2015100000 ,2015 ,25442 ,滋賀県 甲良町,3 ,7039 ,0 ,37 ,13 ,1917 ,1547 ,847 ,1571 ,0.49615 ,0.35946 
2015100000 ,2015 ,25443 ,滋賀県 多賀町,3 ,7355 ,1 ,44 ,12 ,2052 ,1604 ,952 ,1786 ,0.47316 ,0.27314 
2015100000 ,2015 ,26100 ,京都府 京都市,1 ,1475183 ,1 ,7271 ,2936 ,378347 ,318570 ,162531 ,301008 ,0.51417 ,0.40380 
2015100000 ,2015 ,26201 ,京都府 福知山市,2 ,78935 ,1 ,430 ,137 ,23596 ,17244 ,8657 ,16369 ,0.51302 ,0.31900 
2015100000 ,2015 ,26202 ,京都府 舞鶴市,2 ,83990 ,1 ,348 ,125 ,24665 ,16725 ,10178 ,19044 ,0.46758 ,0.35802 
2015100000 ,2015 ,26203 ,京都府 綾部市,2 ,33821 ,0 ,168 ,54 ,9482 ,7345 ,4509 ,8271 ,0.47035 ,0.31940 
2015100000 ,2015 ,26204 ,京都府 宇治市,2 ,184678 ,1 ,603 ,275 ,48316 ,37154 ,22596 ,40823 ,0.47647 ,0.45687 
2015100000 ,2015 ,26205 ,京都府 宮津市,2 ,18426 ,0 ,113 ,33 ,4978 ,3978 ,2735 ,4772 ,0.45463 ,0.29193 
2015100000 ,2015 ,26206 ,京都府 亀岡市,2 ,89479 ,1 ,348 ,126 ,25247 ,19488 ,10268 ,19436 ,0.50067 ,0.36173 
2015100000 ,2015 ,26207 ,京都府 城陽市,2 ,76869 ,1 ,266 ,107 ,20492 ,15651 ,10773 ,19006 ,0.45160 ,0.40188 
2015100000 ,2015 ,26208 ,京都府 向日市,2 ,53380 ,1 ,172 ,80 ,14634 ,11561 ,6274 ,12124 ,0.48811 ,0.46230 
2015100000 ,2015 ,26209 ,京都府 長岡京市,2 ,80090 ,1 ,290 ,115 ,22367 ,16283 ,9780 ,18780 ,0.46439 ,0.39511 
2015100000 ,2015 ,26210 ,京都府 八幡市,2 ,72664 ,1 ,270 ,126 ,19913 ,14335 ,9724 ,17774 ,0.44645 ,0.46815 
2015100000 ,2015 ,26211 ,京都府 京田辺市,2 ,70835 ,1 ,240 ,92 ,18388 ,13558 ,9259 ,15997 ,0.45874 ,0.38365 
2015100000 ,2015 ,26212 ,京都府 京丹後市,2 ,55054 ,0 ,344 ,94 ,16128 ,13273 ,6656 ,11950 ,0.52623 ,0.27357 
2015100000 ,2015 ,26213 ,京都府 南丹市,2 ,33145 ,0 ,238 ,56 ,9262 ,7251 ,4465 ,7814 ,0.48131 ,0.23653 
2015100000 ,2015 ,26214 ,京都府 木津川市,2 ,72840 ,1 ,300 ,100 ,19273 ,14314 ,8006 ,16455 ,0.46521 ,0.33300 
2015100000 ,2015 ,26303 ,京都府 大山崎町,3 ,15181 ,1 ,54 ,19 ,4240 ,3207 ,1900 ,3451 ,0.48168 ,0.35000 
2015100000 ,2015 ,26322 ,京都府 久御山町,3 ,15805 ,1 ,67 ,21 ,4497 ,3377 ,1770 ,3358 ,0.50141 ,0.31689 
2015100000 ,2015 ,26343 ,京都府 井手町,3 ,7910 ,0 ,41 ,11 ,2180 ,1585 ,1124 ,2007 ,0.44126 ,0.27805 
2015100000 ,2015 ,26344 ,京都府 宇治田原町,3 ,9319 ,1 ,45 ,12 ,2936 ,2132 ,1080 ,1926 ,0.52538 ,0.26386 
2015100000 ,2015 ,26364 ,京都府 笠置町,3 ,1368 ,0 ,14 ,3 ,342 ,287 ,270 ,403 ,0.41594 ,0.25000 
2015100000 ,2015 ,26365 ,京都府 和束町,3 ,3956 ,0 ,37 ,8 ,1182 ,889 ,490 ,1053 ,0.45778 ,0.20856 
2015100000 ,2015 ,26366 ,京都府 精華町,3 ,36376 ,1 ,145 ,42 ,9759 ,7216 ,4216 ,8456 ,0.46044 ,0.28808 
2015100000 ,2015 ,26367 ,京都府 南山城村,3 ,2652 ,0 ,26 ,4 ,728 ,611 ,409 ,680 ,0.47328 ,0.15830 
2015100000 ,2015 ,26407 ,京都府 京丹波町,3 ,14453 ,0 ,115 ,24 ,4145 ,3297 ,1921 ,3560 ,0.48082 ,0.20593 
2015100000 ,2015 ,26463 ,京都府 伊根町,3 ,2110 ,0 ,33 ,5 ,598 ,450 ,320 ,580 ,0.43689 ,0.13855 
2015100000 ,2015 ,26465 ,京都府 与謝野町,3 ,21834 ,0 ,125 ,32 ,6164 ,5310 ,2575 ,4623 ,0.53458 ,0.25522 
2015100000 ,2015 ,27100 ,大阪府 大阪市,1 ,2691185 ,1 ,16301 ,7118 ,653215 ,534758 ,254398 ,480523 ,0.52671 ,0.43664 
2015100000 ,2015 ,27140 ,大阪府 堺市,1 ,839310 ,1 ,3596 ,1645 ,219606 ,166289 ,97869 ,189765 ,0.46703 ,0.45748 
2015100000 ,2015 ,27202 ,大阪府 岸和田市,2 ,194911 ,1 ,758 ,364 ,50162 ,38974 ,23299 ,43653 ,0.47169 ,0.48067 
2015100000 ,2015 ,27203 ,大阪府 豊中市,2 ,395479 ,1 ,1431 ,704 ,103773 ,79794 ,43194 ,89613 ,0.47102 ,0.49210 
2015100000 ,2015 ,27204 ,大阪府 池田市,2 ,103069 ,1 ,344 ,135 ,26588 ,20047 ,12085 ,23423 ,0.46117 ,0.39338 
2015100000 ,2015 ,27205 ,大阪府 吹田市,2 ,374468 ,1 ,1217 ,560 ,98622 ,73476 ,39338 ,80648 ,0.47673 ,0.46031 
2015100000 ,2015 ,27206 ,大阪府 泉大津市,2 ,75897 ,1 ,291 ,120 ,19759 ,15207 ,8061 ,16341 ,0.48203 ,0.41079 
2015100000 ,2015 ,27207 ,大阪府 高槻市,2 ,351829 ,1 ,1163 ,529 ,88728 ,68820 ,44863 ,82454 ,0.45494 ,0.45484 
2015100000 ,2015 ,27208 ,大阪府 貝塚市,2 ,88694 ,1 ,309 ,144 ,23569 ,18161 ,10835 ,20244 ,0.47288 ,0.46550 
2015100000 ,2015 ,27209 ,大阪府 守口市,2 ,143042 ,1 ,608 ,313 ,35886 ,27750 ,15590 ,29793 ,0.48225 ,0.51447 
2015100000 ,2015 ,27210 ,大阪府 枚方市,2 ,404152 ,1 ,1330 ,645 ,100083 ,77207 ,47936 ,90507 ,0.46035 ,0.48448 
2015100000 ,2015 ,27211 ,大阪府 茨木市,2 ,280033 ,1 ,846 ,404 ,75642 ,57093 ,32049 ,62044 ,0.47922 ,0.47806 
2015100000 ,2015 ,27212 ,大阪府 八尾市,2 ,268800 ,1 ,1068 ,487 ,68772 ,51313 ,30876 ,61259 ,0.45582 ,0.45544 
2015100000 ,2015 ,27213 ,大阪府 泉佐野市,2 ,100966 ,1 ,619 ,159 ,27070 ,21273 ,11735 ,22490 ,0.48610 ,0.25654 
2015100000 ,2015 ,27214 ,大阪府 富田林市,2 ,113984 ,1 ,396 ,183 ,28992 ,22961 ,15169 ,28079 ,0.44986 ,0.46101 
2015100000 ,2015 ,27215 ,大阪府 寝屋川市,2 ,237518 ,1 ,801 ,434 ,61143 ,46258 ,28973 ,53363 ,0.46434 ,0.54113 
2015100000 ,2015 ,27216 ,大阪府 河内長野市,2 ,106987 ,1 ,341 ,151 ,25467 ,19608 ,15333 ,27810 ,0.41351 ,0.44219 
2015100000 ,2015 ,27217 ,大阪府 松原市,2 ,120750 ,1 ,426 ,217 ,31216 ,23555 ,15307 ,28539 ,0.45216 ,0.50893 
2015100000 ,2015 ,27218 ,大阪府 大東市,2 ,123217 ,1 ,403 ,198 ,32463 ,24029 ,14362 ,26251 ,0.47790 ,0.49156 
2015100000 ,2015 ,27219 ,大阪府 和泉市,2 ,186109 ,1 ,576 ,283 ,48411 ,36062 ,20989 ,40810 ,0.46912 ,0.49157 
2015100000 ,2015 ,27220 ,大阪府 箕面市,2 ,133411 ,1 ,420 ,184 ,33606 ,25391 ,15473 ,29989 ,0.45849 ,0.43754 
2015100000 ,2015 ,27221 ,大阪府 柏原市,2 ,71112 ,1 ,258 ,106 ,18860 ,14356 ,8275 ,16297 ,0.46834 ,0.40955 
2015100000 ,2015 ,27222 ,大阪府 羽曳野市,2 ,112683 ,1 ,392 ,190 ,29493 ,22609 ,14133 ,27414 ,0.45197 ,0.48596 
2015100000 ,2015 ,27223 ,大阪府 門真市,2 ,123576 ,1 ,530 ,285 ,33154 ,25032 ,13669 ,25573 ,0.49465 ,0.53824 
2015100000 ,2015 ,27224 ,大阪府 摂津市,2 ,85007 ,1 ,403 ,141 ,24493 ,17742 ,8777 ,16744 ,0.51447 ,0.34996 
2015100000 ,2015 ,27225 ,大阪府 高石市,2 ,56529 ,1 ,217 ,88 ,15301 ,11200 ,7152 ,14121 ,0.44232 ,0.40737 
2015100000 ,2015 ,27226 ,大阪府 藤井寺市,2 ,65438 ,1 ,231 ,121 ,17095 ,13184 ,7801 ,15748 ,0.45569 ,0.52253 
2015100000 ,2015 ,27227 ,大阪府 東大阪市,2 ,502784 ,1 ,2058 ,1032 ,127947 ,96931 ,52749 ,101073 ,0.48954 ,0.50131 
2015100000 ,2015 ,27228 ,大阪府 泉南市,2 ,62438 ,1 ,221 ,103 ,15570 ,11638 ,8343 ,15110 ,0.43510 ,0.46387 
2015100000 ,2015 ,27229 ,大阪府 四條畷市,2 ,56075 ,1 ,192 ,90 ,14422 ,10637 ,6720 ,12315 ,0.46345 ,0.47001 
2015100000 ,2015 ,27230 ,大阪府 交野市,2 ,76435 ,1 ,253 ,100 ,19861 ,15006 ,10175 ,18502 ,0.44783 ,0.39542 
2015100000 ,2015 ,27231 ,大阪府 大阪狭山市,2 ,57792 ,1 ,187 ,79 ,14244 ,11018 ,7332 ,14225 ,0.43648 ,0.42475 
2015100000 ,2015 ,27232 ,大阪府 阪南市,2 ,54276 ,1 ,186 ,78 ,13798 ,10489 ,7712 ,13742 ,0.43288 ,0.41899 
2015100000 ,2015 ,27301 ,大阪府 島本町,3 ,29983 ,1 ,113 ,41 ,8091 ,6154 ,3658 ,7108 ,0.46403 ,0.36307 
2015100000 ,2015 ,27321 ,大阪府 豊能町,3 ,19934 ,1 ,65 ,18 ,5031 ,3712 ,3557 ,5992 ,0.38252 ,0.27735 
2015100000 ,2015 ,27322 ,大阪府 能勢町,3 ,10256 ,0 ,92 ,12 ,3019 ,2247 ,1376 ,2642 ,0.45960 ,0.13058 
2015100000 ,2015 ,27341 ,大阪府 忠岡町,3 ,17298 ,1 ,65 ,22 ,4542 ,3231 ,2134 ,4226 ,0.43328 ,0.33643 
2015100000 ,2015 ,27361 ,大阪府 熊取町,3 ,44435 ,1 ,133 ,48 ,11613 ,8792 ,6328 ,10548 ,0.45460 ,0.36268 
2015100000 ,2015 ,27362 ,大阪府 田尻町,3 ,8417 ,1 ,52 ,12 ,2567 ,1671 ,881 ,1749 ,0.48860 ,0.22797 
2015100000 ,2015 ,27366 ,大阪府 岬町,3 ,15938 ,1 ,75 ,22 ,3848 ,3039 ,2637 ,4632 ,0.39617 ,0.29443 
2015100000 ,2015 ,27381 ,大阪府 太子町,3 ,13748 ,1 ,49 ,16 ,3743 ,2713 ,1771 ,3179 ,0.46045 ,0.31967 
2015100000 ,2015 ,27382 ,大阪府 河南町,3 ,16126 ,0 ,55 ,18 ,4358 ,3102 ,2219 ,4029 ,0.43500 ,0.32671 
2015100000 ,2015 ,27383 ,大阪府 千早赤阪村,3 ,5378 ,0 ,30 ,7 ,1417 ,980 ,858 ,1596 ,0.38043 ,0.24422 
2015100000 ,2015 ,28100 ,兵庫県 神戸市,1 ,1537272 ,1 ,7376 ,2942 ,385294 ,309269 ,177669 ,351867 ,0.46778 ,0.39885 
2015100000 ,2015 ,28201 ,兵庫県 姫路市,2 ,535664 ,1 ,2091 ,765 ,147250 ,109883 ,61566 ,121533 ,0.47483 ,0.36611 
2015100000 ,2015 ,28202 ,兵庫県 尼崎市,2 ,452563 ,1 ,2021 ,953 ,115113 ,89084 ,50534 ,96918 ,0.47894 ,0.47157 
2015100000 ,2015 ,28203 ,兵庫県 明石市,2 ,293409 ,1 ,996 ,428 ,77188 ,57161 ,34219 ,65364 ,0.46653 ,0.42985 
2015100000 ,2015 ,28204 ,兵庫県 西宮市,2 ,487850 ,1 ,1706 ,738 ,118549 ,94399 ,49454 ,105339 ,0.47261 ,0.43262 
2015100000 ,2015 ,28205 ,兵庫県 洲本市,2 ,44258 ,0 ,252 ,71 ,12074 ,9943 ,5649 ,10295 ,0.49130 ,0.28259 
2015100000 ,2015 ,28206 ,兵庫県 芦屋市,2 ,95350 ,1 ,487 ,129 ,22543 ,18142 ,10291 ,23630 ,0.43431 ,0.26437 
2015100000 ,2015 ,28207 ,兵庫県 伊丹市,2 ,196883 ,1 ,669 ,307 ,52651 ,38203 ,21092 ,42428 ,0.47380 ,0.45909 
2015100000 ,2015 ,28208 ,兵庫県 相生市,2 ,30129 ,1 ,164 ,41 ,8016 ,5725 ,4564 ,8123 ,0.41342 ,0.25000 
2015100000 ,2015 ,28209 ,兵庫県 豊岡市,2 ,82250 ,0 ,504 ,117 ,23635 ,18724 ,9599 ,18291 ,0.50585 ,0.23175 
2015100000 ,2015 ,28210 ,兵庫県 加古川市,2 ,267435 ,1 ,784 ,301 ,73547 ,52166 ,33695 ,61685 ,0.45820 ,0.38362 
2015100000 ,2015 ,28212 ,兵庫県 赤穂市,2 ,48567 ,1 ,231 ,59 ,12867 ,9453 ,6816 ,12563 ,0.42937 ,0.25562 
2015100000 ,2015 ,28213 ,兵庫県 西脇市,2 ,40866 ,0 ,200 ,56 ,11553 ,9314 ,4734 ,9120 ,0.50526 ,0.28200 
2015100000 ,2015 ,28214 ,兵庫県 宝塚市,2 ,224903 ,1 ,732 ,340 ,55291 ,43094 ,26235 ,56157 ,0.43419 ,0.46482 
2015100000 ,2015 ,28215 ,兵庫県 三木市,2 ,77178 ,1 ,309 ,111 ,21053 ,16340 ,10696 ,18851 ,0.46432 ,0.35855 
2015100000 ,2015 ,28216 ,兵庫県 高砂市,2 ,91030 ,1 ,342 ,120 ,25322 ,17790 ,11475 ,21910 ,0.44811 ,0.35165 
2015100000 ,2015 ,28217 ,兵庫県 川西市,2 ,156375 ,1 ,560 ,195 ,38826 ,29232 ,21829 ,40700 ,0.41801 ,0.34887 
2015100000 ,2015 ,28218 ,兵庫県 小野市,2 ,48580 ,1 ,186 ,64 ,13746 ,10644 ,5457 ,9987 ,0.51592 ,0.34281 
2015100000 ,2015 ,28219 ,兵庫県 三田市,2 ,112691 ,1 ,377 ,112 ,30740 ,24050 ,12548 ,24178 ,0.49867 ,0.29615 
2015100000 ,2015 ,28220 ,兵庫県 加西市,2 ,44313 ,1 ,207 ,60 ,12617 ,9350 ,5947 ,10570 ,0.46938 ,0.29074 
2015100000 ,2015 ,28221 ,兵庫県 丹波篠山市,2 ,41490 ,0 ,231 ,57 ,12135 ,9814 ,4449 ,8989 ,0.52194 ,0.24631 
2015100000 ,2015 ,28222 ,兵庫県 養父市,2 ,24288 ,0 ,200 ,43 ,6578 ,5054 ,3515 ,6106 ,0.45287 ,0.21432 
2015100000 ,2015 ,28223 ,兵庫県 丹波市,2 ,64660 ,0 ,368 ,97 ,18469 ,14943 ,7624 ,14504 ,0.50745 ,0.26319 
2015100000 ,2015 ,28224 ,兵庫県 南あわじ市,2 ,46912 ,0 ,286 ,71 ,14189 ,11931 ,4972 ,9295 ,0.56209 ,0.24983 
2015100000 ,2015 ,28225 ,兵庫県 朝来市,2 ,30805 ,0 ,243 ,51 ,8637 ,6748 ,3934 ,7321 ,0.47964 ,0.20873 
2015100000 ,2015 ,28226 ,兵庫県 淡路市,2 ,43977 ,0 ,342 ,72 ,12081 ,9636 ,5747 ,10687 ,0.47414 ,0.20977 
2015100000 ,2015 ,28227 ,兵庫県 宍粟市,2 ,37773 ,0 ,249 ,64 ,10720 ,8682 ,4728 ,8642 ,0.50115 ,0.25594 
2015100000 ,2015 ,28228 ,兵庫県 加東市,2 ,40310 ,1 ,181 ,56 ,11400 ,9005 ,4570 ,8302 ,0.52031 ,0.30926 
2015100000 ,2015 ,28229 ,兵庫県 たつの市,2 ,77419 ,1 ,353 ,99 ,21206 ,15919 ,10130 ,18735 ,0.45937 ,0.27960 
2015100000 ,2015 ,28301 ,兵庫県 猪名川町,3 ,30838 ,1 ,100 ,30 ,8066 ,6049 ,3902 ,7778 ,0.43748 ,0.29471 
2015100000 ,2015 ,28365 ,兵庫県 多可町,3 ,21200 ,0 ,122 ,29 ,6126 ,4888 ,2547 ,4655 ,0.51221 ,0.23361 
2015100000 ,2015 ,28381 ,兵庫県 稲美町,3 ,31020 ,1 ,100 ,31 ,8629 ,6351 ,4186 ,7312 ,0.46483 ,0.30569 
2015100000 ,2015 ,28382 ,兵庫県 播磨町,3 ,33739 ,1 ,103 ,35 ,9331 ,6685 ,4045 ,7822 ,0.46081 ,0.34111 
2015100000 ,2015 ,28442 ,兵庫県 市川町,3 ,12300 ,0 ,60 ,18 ,3398 ,2530 ,1840 ,3075 ,0.45138 ,0.29431 
2015100000 ,2015 ,28443 ,兵庫県 福崎町,3 ,19738 ,1 ,86 ,22 ,5295 ,4443 ,2472 ,4219 ,0.51293 ,0.26082 
2015100000 ,2015 ,28446 ,兵庫県 神河町,3 ,11452 ,0 ,90 ,13 ,3110 ,2494 ,1591 ,2917 ,0.46091 ,0.14872 
2015100000 ,2015 ,28464 ,兵庫県 太子町,3 ,33690 ,1 ,133 ,35 ,9115 ,6640 ,4024 ,7799 ,0.45987 ,0.26642 
2015100000 ,2015 ,28481 ,兵庫県 上郡町,3 ,15224 ,1 ,72 ,19 ,4109 ,3033 ,2313 ,4063 ,0.42742 ,0.25762 
2015100000 ,2015 ,28501 ,兵庫県 佐用町,3 ,17510 ,0 ,139 ,29 ,4667 ,3685 ,2714 ,4630 ,0.44317 ,0.21151 
2015100000 ,2015 ,28585 ,兵庫県 香美町,3 ,18070 ,0 ,148 ,25 ,5203 ,3939 ,2376 ,4477 ,0.46804 ,0.17049 
2015100000 ,2015 ,28586 ,兵庫県 新温泉町,3 ,14819 ,0 ,105 ,21 ,4348 ,3328 ,1775 ,3652 ,0.47679 ,0.19713 
2015100000 ,2015 ,29201 ,奈良県 奈良市,2 ,360310 ,1 ,1256 ,532 ,90253 ,72186 ,46763 ,90395 ,0.44400 ,0.42374 
2015100000 ,2015 ,29202 ,奈良県 大和高田市,2 ,64817 ,0 ,250 ,103 ,17340 ,13247 ,8204 ,16222 ,0.44952 ,0.41031 
2015100000 ,2015 ,29203 ,奈良県 大和郡山市,2 ,87050 ,1 ,308 ,123 ,22635 ,17223 ,11587 ,21863 ,0.44064 ,0.40052 
2015100000 ,2015 ,29204 ,奈良県 天理市,2 ,67398 ,1 ,266 ,100 ,18010 ,13856 ,9061 ,15165 ,0.47745 ,0.37453 
2015100000 ,2015 ,29205 ,奈良県 橿原市,2 ,124111 ,1 ,421 ,160 ,31831 ,24701 ,14546 ,28530 ,0.46403 ,0.37904 
2015100000 ,2015 ,29206 ,奈良県 桜井市,2 ,57244 ,1 ,222 ,91 ,15055 ,11442 ,7310 ,14275 ,0.44492 ,0.40864 
2015100000 ,2015 ,29207 ,奈良県 五條市,2 ,30997 ,0 ,206 ,55 ,8740 ,6659 ,4273 ,8257 ,0.44643 ,0.26453 
2015100000 ,2015 ,29208 ,奈良県 御所市,2 ,26868 ,0 ,137 ,49 ,6801 ,4922 ,4080 ,7791 ,0.38716 ,0.36058 
2015100000 ,2015 ,29209 ,奈良県 生駒市,2 ,118233 ,1 ,376 ,140 ,30695 ,22932 ,14734 ,29428 ,0.43797 ,0.37220 
2015100000 ,2015 ,29210 ,奈良県 香芝市,2 ,77561 ,1 ,247 ,87 ,19506 ,14397 ,8431 ,17543 ,0.45075 ,0.35327 
2015100000 ,2015 ,29211 ,奈良県 葛城市,2 ,36635 ,1 ,157 ,46 ,9674 ,7098 ,4437 ,9135 ,0.43726 ,0.29209 
2015100000 ,2015 ,29212 ,奈良県 宇陀市,2 ,31105 ,0 ,188 ,47 ,8338 ,6350 ,4539 ,8353 ,0.43188 ,0.25280 
2015100000 ,2015 ,29322 ,奈良県 山添村,3 ,3674 ,0 ,33 ,7 ,1101 ,830 ,494 ,945 ,0.46761 ,0.20795 
2015100000 ,2015 ,29342 ,奈良県 平群町,3 ,18883 ,0 ,71 ,20 ,4714 ,3528 ,2958 ,5307 ,0.39932 ,0.28151 
2015100000 ,2015 ,29343 ,奈良県 三郷町,3 ,23571 ,0 ,73 ,27 ,5619 ,4285 ,3405 ,6440 ,0.39953 ,0.36376 
2015100000 ,2015 ,29344 ,奈良県 斑鳩町,3 ,27303 ,1 ,86 ,30 ,6915 ,5249 ,3628 ,6902 ,0.43198 ,0.35205 
2015100000 ,2015 ,29345 ,奈良県 安堵町,3 ,7443 ,0 ,29 ,9 ,2088 ,1480 ,1059 ,2102 ,0.41318 ,0.30241 
2015100000 ,2015 ,29361 ,奈良県 川西町,3 ,8485 ,0 ,43 ,11 ,2259 ,1619 ,1265 ,2203 ,0.42360 ,0.24306 
2015100000 ,2015 ,29362 ,奈良県 三宅町,3 ,6836 ,0 ,38 ,10 ,1803 ,1398 ,969 ,1789 ,0.43866 ,0.25587 
2015100000 ,2015 ,29363 ,奈良県 田原本町,3 ,31691 ,1 ,118 ,36 ,8501 ,6264 ,4237 ,7966 ,0.44020 ,0.30254 
2015100000 ,2015 ,29385 ,奈良県 曽爾村,3 ,1549 ,0 ,24 ,3 ,427 ,352 ,241 ,420 ,0.45596 ,0.13983 
2015100000 ,2015 ,29386 ,奈良県 御杖村,3 ,1759 ,0 ,22 ,4 ,524 ,337 ,254 ,570 ,0.37155 ,0.16364 
2015100000 ,2015 ,29401 ,奈良県 高取町,3 ,7195 ,0 ,36 ,9 ,1781 ,1257 ,1193 ,2150 ,0.36895 ,0.25281 
2015100000 ,2015 ,29402 ,奈良県 明日香村,3 ,5523 ,0 ,34 ,6 ,1535 ,1104 ,795 ,1543 ,0.41708 ,0.19104 
2015100000 ,2015 ,29424 ,奈良県 上牧町,3 ,22054 ,0 ,81 ,23 ,5230 ,3995 ,3076 ,5908 ,0.40341 ,0.27956 
2015100000 ,2015 ,29425 ,奈良県 王寺町,3 ,23025 ,1 ,81 ,25 ,6098 ,4660 ,2878 ,5718 ,0.44903 ,0.31188 
2015100000 ,2015 ,29426 ,奈良県 広陵町,3 ,33487 ,1 ,116 ,37 ,9218 ,6796 ,3775 ,7778 ,0.46631 ,0.31897 
2015100000 ,2015 ,29427 ,奈良県 河合町,3 ,17941 ,1 ,65 ,20 ,4296 ,3193 ,2810 ,5098 ,0.38512 ,0.31183 
2015100000 ,2015 ,29441 ,奈良県 吉野町,3 ,7399 ,0 ,56 ,10 ,1965 ,1476 ,1192 ,2282 ,0.39276 ,0.18638 
2015100000 ,2015 ,29442 ,奈良県 大淀町,3 ,18069 ,0 ,77 ,25 ,4669 ,3586 ,2453 ,4543 ,0.44114 ,0.32595 
2015100000 ,2015 ,29443 ,奈良県 下市町,3 ,5664 ,0 ,44 ,9 ,1563 ,1163 ,875 ,1652 ,0.41314 ,0.21379 
2015100000 ,2015 ,29444 ,奈良県 黒滝村,3 ,660 ,0 ,16 ,2 ,164 ,127 ,130 ,205 ,0.38253 ,0.13043 
2015100000 ,2015 ,29446 ,奈良県 天川村,3 ,1354 ,0 ,25 ,3 ,393 ,294 ,184 ,367 ,0.44478 ,0.12598 
